ID,item_cnt_month
13121,5.797135002
13122,9.441968683
13123,6.475626772
13124,6.19117525
13125,7.065153558
13126,6.533772915
13127,5.748206319
13128,5.670198527
13129,6.363954761
13130,5.850992081
13131,6.214353262
13132,5.700159948
13133,6.053773089
13134,6.117680212
13135,6.11583694
13136,5.720997711
13137,5.753747205
13138,5.963253754
13139,5.980864141
13140,7.636472965
13141,5.554086952
13142,5.873516508
13143,6.55160451
13144,6.687131616
13145,5.727972506
13146,7.855901867
13147,5.677933197
13148,5.703240245
13149,5.681619741
13150,6.171404761
13151,8.582495577
13152,6.022647103
13153,5.654777445
13154,8.425276214
13155,7.86338193
13156,5.788413964
13157,7.086154849
13158,5.583372867
13159,12.6308181
13160,6.128680221
13161,7.418035083
13162,5.757170152
13163,6.010813153
13164,6.63081565
13165,5.808105201
13166,7.675477274
13167,5.940106795
13168,5.655554776
13169,8.42619348
13170,5.657282942
13171,5.657282942
13172,6.265288187
13173,6.026602065
13174,9.756880466
13175,5.73582442
13176,7.437556826
13177,7.075000472
13178,7.455299325
13179,5.674879687
13180,5.571997171
13181,5.697063887
13182,5.837935187
13183,5.750653499
13184,5.833946374
13185,6.116930799
13186,5.78673189
13187,5.714166878
13188,6.041215608
13189,6.364021813
13190,15.38670801
13191,6.048784972
13192,5.899412222
13193,4.944362442
13194,5.681201536
13195,5.653183991
13196,9.770581639
13197,5.651423455
13198,5.783531778
13199,6.176321161
13200,6.947844212
13201,5.673470777
13202,5.865191577
13203,6.819039103
13204,6.334847253
13205,6.214669695
13206,6.2459093
13207,5.70081775
13208,5.660336557
13209,5.724923613
13210,6.159021853
13211,5.838874107
13212,6.441172203
13213,5.85025561
13214,6.617527143
13215,7.022481024
13216,6.050786266
13217,5.872875922
13218,7.21665012
13219,5.653681574
13220,6.156603423
13221,6.147387062
13222,5.731361454
13223,7.659537058
13224,6.881107295
13225,5.834599161
13226,6.291020121
13227,5.774096679
13228,7.005220082
13229,6.11082155
13230,5.992657242
13231,5.687217685
13232,5.69893027
13233,5.985786496
13234,5.645957672
13235,5.273377761
13236,5.753779017
13237,5.710203092
13238,6.296258112
13239,7.976507108
13240,5.952112601
13241,6.783638102
13242,6.120096996
13243,6.134707158
13244,11.78980601
13245,5.593059207
13246,5.678187202
13247,5.472143611
13248,5.617941792
13249,5.621096665
13250,5.561281774
13251,5.558600742
13252,5.558600742
13253,5.586021437
13254,9.533558471
13255,5.747481586
13256,5.523641375
13257,6.428532001
13258,5.904947374
13259,6.018283559
13260,5.942596946
13261,5.604219899
13262,7.152968221
13263,5.589971586
13264,5.579183002
13265,17.98239875
13266,5.518243111
13267,5.579491666
13268,5.711654895
13269,5.681824156
13270,7.057820712
13271,7.000089362
13272,5.595587635
13273,6.157850636
13274,6.050432347
13275,5.597475124
13276,5.656786883
13277,5.844620653
13278,5.633067967
13279,5.62811219
13280,5.624810413
13281,5.444836006
13282,5.467961982
13283,5.75220345
13284,6.044762808
13285,5.597475124
13286,8.443327759
13287,5.646650821
13288,5.810151628
13289,5.965622528
13290,6.050948302
13291,5.865856199
13292,12.85030962
13293,5.565468773
13294,5.422665025
13295,6.083110994
13296,5.112753832
13297,7.630761235
13298,5.889480793
13299,4.851920365
13300,6.043816321
13301,5.087157927
13302,6.338701272
13303,6.338701272
13304,6.338701272
13305,6.338701272
13306,6.338701272
13307,6.338701272
13308,6.338701272
13309,6.338701272
13310,6.338701272
13311,6.338701272
13312,6.338701272
13313,6.338701272
13314,6.900838945
13315,5.821361514
13316,6.169871361
13317,6.295524373
13318,6.442762595
13319,5.941948716
13320,5.928633747
13321,5.949260941
13322,6.130717192
13323,6.410786795
13324,4.821658015
13325,6.049679015
13326,6.798624166
13327,4.919628955
13328,5.182778899
13329,5.878806245
13330,6.982414936
13331,7.01442661
13332,6.905650369
13333,6.280659034
13334,7.507481287
13335,4.845296459
13336,4.675069311
13337,6.990313207
13338,5.817415982
13339,7.357838057
13340,6.150212267
13341,6.048559771
13342,6.452329486
13343,4.872892462
13344,5.047508124
13345,6.098147856
13346,4.927363237
13347,5.907601972
13348,7.692873258
13349,6.499203913
13350,7.080577476
13351,5.955466861
13352,5.80858474
13353,5.930629798
13354,5.928336914
13355,9.272519488
13356,5.866940466
13357,5.896882681
13358,6.207460974
13359,6.50475668
13360,5.920628475
13361,5.869139052
13362,6.689906161
13363,5.987841408
13364,6.316598177
13365,5.860803003
13366,7.051041477
13367,6.375382141
13368,5.964903172
13369,5.918376913
13370,6.002226367
13371,5.922458072
13372,7.436211062
13373,6.11735779
13374,6.656731661
13375,5.939696541
13376,6.181683375
13377,5.715984831
13378,6.109595604
13379,5.784198515
13380,5.757230294
13381,5.993486611
13382,5.759073566
13383,5.71459809
13384,5.675771791
13385,5.853338605
13386,7.524597023
13387,6.421511182
13388,6.345413541
13389,5.671999652
13390,5.947365957
13391,6.514081552
13392,6.145818952
13393,6.008238889
13394,5.846206523
13395,5.78603467
13396,7.043324833
13397,6.316111957
13398,6.637380974
13399,6.124622188
13400,5.750731742
13401,6.015709122
13402,5.747447198
13403,5.646055581
13404,5.686914295
13405,5.671726256
13406,5.808451479
13407,6.13320022
13408,6.1428179
13409,5.740510093
13410,5.907316692
13411,5.55465807
13412,5.663188192
13413,5.758841998
13414,6.331745377
13415,6.047239261
13416,5.69951058
13417,5.568147649
13418,6.26744214
13419,8.424493725
13420,5.897396262
13421,8.296219614
13422,5.708399249
13423,5.896355755
13424,5.530441689
13425,8.8064598
13426,5.725659351
13427,6.049277733
13428,5.621620767
13429,6.137286396
13430,5.756974214
13431,5.760391312
13432,5.669554806
13433,6.169207092
13434,5.808911325
13435,5.91305682
13436,5.686893497
13437,6.257416204
13438,5.691977039
13439,5.671701046
13440,19.16567511
13441,5.940428154
13442,5.624502366
13443,5.960838901
13444,5.766558505
13445,5.691031199
13446,5.599523822
13447,5.855073239
13448,5.980314562
13449,5.786449126
13450,6.111337196
13451,5.801195304
13452,5.785959521
13453,5.691800767
13454,5.637808392
13455,5.908319248
13456,5.403587085
13457,6.272025114
13458,11.58124578
13459,5.781215351
13460,12.02099384
13461,6.031208659
13462,5.993029955
13463,5.596796258
13464,5.827650701
13465,5.664152218
13466,5.749025738
13467,6.202413372
13468,6.054906294
13469,5.890967875
13470,5.843014254
13471,5.635675848
13472,6.187936793
13473,5.770769925
13474,6.150507828
13475,5.210199928
13476,6.428004001
13477,7.085279325
13478,5.625539055
13479,5.810962184
13480,6.052774297
13481,5.663215045
13482,6.608631395
13483,5.924097569
13484,6.226360881
13485,5.696227604
13486,5.850641591
13487,6.115004244
13488,5.687884825
13489,5.858879064
13490,5.667321671
13491,6.027717426
13492,6.089334098
13493,5.946908928
13494,5.962796075
13495,5.533924787
13496,5.606621962
13497,5.977371393
13498,5.880436122
13499,5.801730666
13500,6.830952029
13501,6.02988369
13502,7.545608807
13503,5.648728485
13504,5.746004439
13505,6.146821283
13506,5.687498732
13507,5.958459413
13508,6.46626489
13509,5.534464016
13510,5.090326144
13511,6.17338464
13512,5.504872892
13513,4.770318207
13514,5.329989173
13515,5.414650282
13516,5.842345899
13517,5.742561888
13518,6.209914906
13519,5.645191633
13520,9.09120737
13521,5.903951895
13522,8.391663212
13523,5.601349704
13524,5.503852015
13525,5.537098185
13526,5.82836082
13527,6.837848016
13528,5.922932879
13529,6.158857037
13530,5.69610366
13531,5.566504348
13532,5.597301341
13533,5.893405305
13534,5.719156824
13535,5.918669733
13536,6.122240223
13537,5.666656066
13538,5.918332484
13539,5.848636226
13540,6.028002372
13541,6.400681241
13542,5.731076271
13543,5.586803595
13544,6.053929061
13545,6.501458465
13546,6.167902969
13547,5.753308324
13548,5.747871918
13549,6.073431855
13550,5.987384033
13551,5.741617381
13552,5.97556126
13553,5.660482048
13554,8.910780225
13555,6.255533765
13556,5.851439353
13557,5.756880706
13558,5.822951036
13559,5.660199455
13560,5.761593963
13561,6.026192941
13562,5.608236428
13563,5.885856611
13564,5.689829789
13565,5.820357426
13566,5.677720148
13567,6.476153633
13568,7.477633991
13569,6.853805302
13570,6.296767204
13571,5.604770337
13572,5.987394044
13573,6.061583922
13574,6.186788015
13575,6.186788015
13576,6.190474559
13577,5.616919368
13578,7.222976275
13579,6.232490037
13580,5.750866901
13581,5.970992461
13582,5.909498451
13583,5.694140448
13584,5.757560279
13585,5.972907696
13586,5.57959163
13587,6.112784988
13588,5.856021962
13589,6.726448067
13590,5.625214142
13591,6.066693494
13592,6.788017195
13593,7.069315485
13594,6.787134444
13595,6.171002143
13596,5.620885387
13597,5.804294999
13598,5.588614102
13599,5.629356635
13600,6.181683375
13601,5.662283554
13602,5.555218843
13603,5.602301283
13604,5.571285563
13605,6.545731189
13606,5.550963596
13607,5.754269353
13608,6.067580449
13609,5.630442663
13610,5.612596999
13611,5.755299582
13612,5.605320894
13613,6.14747907
13614,5.660964701
13615,6.048856195
13616,5.516391647
13617,5.532239341
13618,5.466947138
13619,5.651225313
13620,5.843883701
13621,5.672839825
13622,5.744976074
13623,5.579849706
13624,6.120167651
13625,6.509336858
13626,5.667742852
13627,5.990324501
13628,7.704049776
13629,8.683233898
13630,6.366272584
13631,6.650472874
13632,5.950204842
13633,6.243678526
13634,7.702836777
13635,6.355534534
13636,5.118920881
13637,5.977238327
13638,6.312073107
13639,5.918709841
13640,6.096313852
13641,5.623318923
13642,6.082005539
13643,5.721012226
13644,5.613888943
13645,5.72805862
13646,5.624961972
13647,5.656120784
13648,5.688790421
13649,7.437731852
13650,6.657785476
13651,5.880563103
13652,6.165243012
13653,5.671671494
13654,6.125484695
13655,6.343818158
13656,5.912444131
13657,6.873480531
13658,6.313471917
13659,6.899797925
13660,5.901917021
13661,6.099682369
13662,5.939612898
13663,6.34749806
13664,6.347351916
13665,6.212729685
13666,5.901263183
13667,6.483326484
13668,6.332323035
13669,6.226727618
13670,6.088016958
13671,5.62775417
13672,7.861874803
13673,6.233424616
13674,5.865763165
13675,10.02709898
13676,5.848321164
13677,5.894651022
13678,6.823290584
13679,6.33219131
13680,7.953005167
13681,6.816105113
13682,5.897468259
13683,5.840934188
13684,6.123530426
13685,4.844620003
13686,5.842738992
13687,5.533594357
13688,6.254103204
13689,6.486011658
13690,5.784371262
13691,5.831158362
13692,5.813322076
13693,4.893810561
13694,5.828937177
13695,6.73025943
13696,6.839899699
13697,5.916964599
13698,5.898875766
13699,6.22656787
13700,6.503783613
13701,5.824437922
13702,5.897725183
13703,6.408054293
13704,5.936850929
13705,6.224117937
13706,5.89163716
13707,5.963446523
13708,13.54644153
13709,5.862712699
13710,5.802569261
13711,5.323600597
13712,7.512227919
13713,6.438363799
13714,6.2101125
13715,5.862300833
13716,6.307753822
13717,5.763070044
13718,5.680967709
13719,6.222070196
13720,6.075322397
13721,6.225509843
13722,5.910926569
13723,6.019718484
13724,5.929814719
13725,6.404884307
13726,5.858892234
13727,6.061467323
13728,6.379873201
13729,6.358212723
13730,5.871122684
13731,5.69853723
13732,6.137951475
13733,6.10344692
13734,6.208021613
13735,6.209864885
13736,6.057176315
13737,6.637123122
13738,5.921230791
13739,5.905598841
13740,6.272723705
13741,6.406818224
13742,6.333852281
13743,5.911952521
13744,4.133670423
13745,5.914391492
13746,5.616352619
13747,5.540068387
13748,5.690769916
13749,5.977041557
13750,6.154032309
13751,5.596042236
13752,5.616352619
13753,6.083497054
13754,5.852052935
13755,5.603956796
13756,5.570702272
13757,5.589134749
13758,5.535755369
13759,6.071839635
13760,5.582628463
13761,6.705277085
13762,5.612666075
13763,5.824308954
13764,6.121114538
13765,5.728911569
13766,5.870305912
13767,5.841358688
13768,5.862033492
13769,5.652962719
13770,5.888429758
13771,5.828259583
13772,5.630142252
13773,5.84226447
13774,5.787619429
13775,6.172710396
13776,6.17635876
13777,6.546128027
13778,6.623467412
13779,6.827762213
13780,5.696539366
13781,5.700410253
13782,6.048724398
13783,5.846753773
13784,6.235769618
13785,5.651376966
13786,7.823561619
13787,6.411345193
13788,5.968999434
13789,5.823816256
13790,6.115481488
13791,5.859385388
13792,5.655967337
13793,5.784366677
13794,5.601349704
13795,5.600150233
13796,5.773119302
13797,7.369140217
13798,5.651556604
13799,11.92543555
13800,6.531750253
13801,7.353396193
13802,5.919488103
13803,5.739976841
13804,5.82996073
13805,6.173834854
13806,5.91823685
13807,5.743392336
13808,5.892299288
13809,5.678433529
13810,5.722451042
13811,5.908725249
13812,5.919426433
13813,6.251069639
13814,6.159772014
13815,6.389856751
13816,5.831787086
13817,5.596919105
13818,5.550531785
13819,5.751531258
13820,5.579030396
13821,5.958513338
13822,5.64495865
13823,5.560713902
13824,5.610306004
13825,5.696887078
13826,6.003633662
13827,6.180059439
13828,5.704518434
13829,5.704518434
13830,5.702675162
13831,5.704518434
13832,5.707748447
13833,5.908224344
13834,5.906381072
13835,5.748170407
13836,5.752258011
13837,5.659533257
13838,6.091290466
13839,6.091290466
13840,6.091290466
13841,6.091290466
13842,5.660181463
13843,5.810787975
13844,5.242350465
13845,6.061931933
13846,6.770955628
13847,6.26196782
13848,6.439402129
13849,6.193795242
13850,6.245481106
13851,6.189475975
13852,6.087422374
13853,5.766968792
13854,5.904739949
13855,5.907577072
13856,5.838250939
13857,6.016685956
13858,6.189475975
13859,5.582766474
13860,5.906583221
13861,5.74866691
13862,5.695624741
13863,6.475491517
13864,5.754603684
13865,6.737307086
13866,5.65552813
13867,5.794607138
13868,5.553614674
13869,8.190671576
13870,5.662077277
13871,6.030299278
13872,5.5877366
13873,7.023321639
13874,5.698065
13875,5.824696158
13876,7.340915207
13877,9.527246057
13878,6.104900503
13879,5.581155196
13880,5.327767215
13881,5.671415029
13882,9.698759769
13883,6.227205415
13884,5.655732267
13885,5.672480894
13886,5.113607018
13887,6.801735815
13888,12.90543726
13889,20.88735366
13890,5.57862198
13891,5.968756998
13892,5.546896335
13893,5.459822223
13894,6.171702137
13895,5.771083229
13896,6.10670009
13897,6.017889082
13898,7.133916063
13899,6.753716462
13900,5.690107166
13901,8.406619577
13902,5.547205257
13903,5.604060209
13904,5.595600463
13905,8.781740975
13906,7.177262988
13907,7.851394786
13908,6.799821095
13909,5.726646147
13910,11.07472515
13911,11.28847678
13912,10.95005954
13913,6.122498598
13914,11.95152504
13915,5.732628511
13916,12.55711918
13917,13.34752162
13918,5.992678134
13919,27.62281602
13920,5.982962635
13921,6.259612266
13922,5.70253274
13923,9.879753174
13924,9.363337252
13925,5.81040937
13926,5.690170494
13927,5.690518326
13928,5.556538946
13929,6.599507967
13930,6.313844882
13931,5.95713962
13932,6.118534643
13933,6.968618497
13934,7.020594008
13935,6.624224448
13936,6.694848685
13937,6.152074601
13938,5.806853435
13939,5.866350322
13940,6.053879979
13941,6.081473058
13942,6.31002287
13943,6.000961864
13944,4.905638174
13945,6.117032843
13946,5.645938081
13947,5.850251699
13948,7.705663539
13949,7.976057168
13950,11.5295724
13951,5.802686095
13952,5.847492487
13953,6.35834971
13954,8.36859305
13955,40.95163517
13956,31.32359397
13957,5.732807512
13958,5.733255926
13959,5.826872242
13960,5.831695322
13961,5.685828948
13962,7.470284163
13963,6.272326846
13964,5.986047905
13965,6.026231977
13966,6.152622282
13967,5.823810257
13968,7.454821975
13969,8.539002414
13970,6.27151696
13971,5.688372815
13972,4.797388321
13973,5.502451976
13974,5.988931417
13975,5.697150179
13976,5.168938374
13977,5.558918246
13978,5.216351278
13979,6.500963928
13980,5.493721931
13981,8.342219263
13982,5.692575725
13983,5.535788915
13984,5.995123402
13985,5.618959757
13986,5.540674926
13987,5.470737573
13988,5.704327777
13989,5.687718815
13990,5.629153427
13991,5.590777685
13992,5.678329877
13993,5.506708926
13994,7.002462774
13995,5.646097654
13996,5.5821181
13997,5.772647718
13998,7.404089693
13999,6.127859051
14000,6.20145397
14001,6.465146167
14002,12.23699538
14003,6.901545254
14004,5.562587724
14005,5.615684682
14006,6.626629917
14007,5.678350007
14008,5.700496327
14009,5.770790686
14010,6.090779806
14011,5.734870147
14012,5.863223099
14013,5.870485222
14014,5.660269372
14015,5.601200193
14016,6.366615082
14017,5.858959731
14018,9.52894652
14019,5.643319185
14020,5.555583105
14021,5.990443195
14022,7.664865623
14023,5.595841171
14024,7.094174813
14025,5.993604676
14026,5.537403456
14027,8.115669081
14028,5.535958952
14029,5.799561247
14030,5.730896841
14031,6.427309499
14032,5.746151871
14033,5.531530571
14034,5.49243449
14035,5.644655461
14036,5.523520793
14037,5.739056815
14038,6.176653155
14039,5.63091924
14040,5.602218817
14041,5.816562051
14042,5.318484649
14043,5.155544648
14044,5.639825136
14045,9.378211439
14046,8.17408096
14047,5.660549302
14048,6.343577234
14049,11.89301322
14050,5.969496559
14051,5.729653848
14052,7.187857933
14053,5.624071052
14054,5.566639344
14055,6.519679969
14056,6.216641424
14057,5.602907144
14058,5.58864122
14059,5.990410408
14060,5.95295544
14061,6.046569011
14062,5.669241278
14063,5.603592689
14064,5.693598271
14065,5.630970267
14066,5.834147107
14067,5.637214245
14068,6.265196509
14069,5.674438999
14070,5.658203826
14071,5.636018522
14072,5.345843472
14073,4.816804496
14074,4.778655182
14075,4.783844485
14076,5.267667069
14077,4.788865685
14078,6.399927644
14079,6.363987182
14080,5.819580015
14081,5.789288043
14082,5.800020613
14083,15.45988098
14084,5.888054653
14085,5.968308492
14086,5.926296296
14087,5.773692731
14088,6.432025393
14089,6.237094247
14090,6.211729264
14091,5.942519111
14092,6.117717358
14093,6.047580868
14094,6.679561441
14095,6.026208491
14096,5.695469951
14097,5.654665566
14098,6.020783004
14099,5.775361486
14100,5.896353572
14101,6.146774183
14102,5.717081666
14103,6.167428214
14104,5.711888912
14105,5.74516527
14106,6.239935499
14107,6.049088887
14108,5.885899484
14109,6.619262836
14110,5.695878461
14111,5.778037693
14112,5.718955456
14113,4.85685938
14114,6.424623089
14115,6.145483432
14116,6.47056828
14117,7.368270524
14118,5.948079032
14119,5.866806005
14120,9.743506993
14121,24.61224106
14122,6.350490372
14123,6.788091055
14124,5.702190742
14125,6.207420473
14126,5.752378586
14127,6.196620211
14128,8.396672565
14129,6.970089619
14130,5.829486319
14131,5.975874338
14132,5.621623922
14133,5.646702532
14134,7.285783659
14135,6.231685344
14136,6.088440471
14137,5.775269421
14138,5.667048332
14139,5.708859215
14140,5.689922561
14141,5.75921702
14142,5.936641857
14143,6.40939903
14144,5.882772307
14145,7.515633786
14146,7.288941911
14147,5.608534057
14148,11.50275742
14149,5.640492408
14150,5.596489433
14151,8.334628
14152,6.115458401
14153,7.717321925
14154,5.839603235
14155,6.056347384
14156,6.955499857
14157,5.810714231
14158,6.411709146
14159,5.731618863
14160,6.075211044
14161,10.59211016
14162,6.820000512
14163,5.626882685
14164,5.592122256
14165,5.878799451
14166,6.08374349
14167,6.449371554
14168,6.269661841
14169,6.589960047
14170,5.877931019
14171,6.334596804
14172,6.03408339
14173,6.962563143
14174,4.887399098
14175,7.328684379
14176,6.37523164
14177,7.592099409
14178,6.828856966
14179,6.194637134
14180,13.0414707
14181,6.688734289
14182,12.59653803
14183,6.194814347
14184,6.10065814
14185,11.24695673
14186,9.471810799
14187,5.620361597
14188,12.69833915
14189,6.716446903
14190,6.224810767
14191,5.872825596
14192,8.865774039
14193,11.9253712
14194,5.886519736
14195,6.09807646
14196,5.634804747
14197,5.661966775
14198,5.779175049
14199,6.202368792
14200,6.13573272
14201,6.077805919
14202,6.684315239
14203,5.97114982
14204,5.714585787
14205,6.890540209
14206,5.983218846
14207,6.893204659
14208,7.777210929
14209,5.600387982
14210,6.298674667
14211,5.871053902
14212,5.94755532
14213,5.658748328
14214,5.738498417
14215,14.53867796
14216,7.205943343
14217,6.161845543
14218,17.22267066
14219,9.017943626
14220,6.228155245
14221,9.821071118
14222,5.633947552
14223,5.601677411
14224,5.601677411
14225,5.601677411
14226,5.661010388
14227,5.850830809
14228,5.875929345
14229,6.833585809
14230,7.015331184
14231,6.133617449
14232,6.464206715
14233,6.438947838
14234,7.262988116
14235,6.035526936
14236,5.686904049
14237,5.999715853
14238,7.134030616
14239,5.960600948
14240,5.711049301
14241,5.462913737
14242,5.777744154
14243,6.873548398
14244,20.88735366
14245,6.13147542
14246,7.960313591
14247,5.696284108
14248,5.537216279
14249,5.636804704
14250,5.563938603
14251,5.62036563
14252,5.388201197
14253,10.87002743
14254,11.33328217
14255,5.769531239
14256,5.175535856
14257,5.183910315
14258,25.07256576
14259,6.034170858
14260,5.793793506
14261,7.025561446
14262,5.778163774
14263,7.914982518
14264,6.066216473
14265,6.288549827
14266,5.611323196
14267,5.738894495
14268,5.775522033
14269,5.678374857
14270,5.799842713
14271,5.703012466
14272,5.812627143
14273,5.634364263
14274,5.799352031
14275,5.749853001
14276,6.229384458
14277,7.262299128
14278,6.557378841
14279,7.078704974
14280,5.78661337
14281,10.46029754
14282,6.445959062
14283,6.227019338
14284,7.717584261
14285,5.545191565
14286,5.611344228
14287,5.561186943
14288,5.730167232
14289,12.89809164
14290,5.75511184
14291,5.556762589
14292,5.507180667
14293,7.032830906
14294,5.538457386
14295,6.007265928
14296,5.64559038
14297,5.906628802
14298,5.67367432
14299,5.685291149
14300,6.270044242
14301,8.180782453
14302,5.221437153
14303,5.154257183
14304,5.295110643
14305,5.033670752
14306,5.591936214
14307,5.561679822
14308,8.042085649
14309,12.640537
14310,5.885376999
14311,5.557885979
14312,6.303589871
14313,6.664873068
14314,5.523939354
14315,5.865891353
14316,5.937175587
14317,6.010823147
14318,6.584083963
14319,5.686733177
14320,6.036114967
14321,5.770136644
14322,6.135853664
14323,6.381333834
14324,5.651941478
14325,6.167274298
14326,5.728682495
14327,6.73944345
14328,6.2123536
14329,6.11788651
14330,5.710245754
14331,5.620223554
14332,5.381844578
14333,5.314751972
14334,6.599423981
14335,5.284840389
14336,5.195492097
14337,11.3231909
14338,5.607124264
14339,5.713680108
14340,5.48142882
14341,5.184446069
14342,6.224810767
14343,5.58518287
14344,6.13320022
14345,5.657628254
14346,6.13320022
14347,6.634659229
14348,5.990532887
14349,5.576553567
14350,5.753846804
14351,5.865672127
14352,5.669899204
14353,5.56878721
14354,5.557727578
14355,5.395273586
14356,7.1266072
14357,5.5715155
14358,6.794415641
14359,6.103953207
14360,6.161716779
14361,5.660277885
14362,6.233103345
14363,5.751998556
14364,6.570520442
14365,5.816825246
14366,5.74495351
14367,6.015968375
14368,5.854328816
14369,5.692630963
14370,5.613751051
14371,5.619262997
14372,5.91285196
14373,6.306033806
14374,6.725541614
14375,6.381242417
14376,5.955945668
14377,5.792148921
14378,5.941181907
14379,5.797219681
14380,5.743722836
14381,5.638445959
14382,5.874205679
14383,5.64842807
14384,7.194739523
14385,6.07461785
14386,5.903442408
14387,5.829664524
14388,7.425257255
14389,6.017103998
14390,6.043767948
14391,5.85857594
14392,5.726195187
14393,9.068806939
14394,5.635060735
14395,5.74759476
14396,6.048918964
14397,6.397588424
14398,5.894480654
14399,6.230417391
14400,5.877992192
14401,5.905540287
14402,5.905540287
14403,6.26159385
14404,6.047175344
14405,7.487297224
14406,6.942943467
14407,5.965694156
14408,7.659083229
14409,6.45672655
14410,7.856075972
14411,6.900927567
14412,7.272802581
14413,6.382894987
14414,5.949208976
14415,5.958501078
14416,8.8560408
14417,5.767503352
14418,5.755807274
14419,6.1993736
14420,5.801477596
14421,5.611496699
14422,5.905648677
14423,5.889108201
14424,5.743032582
14425,5.824818775
14426,5.691168896
14427,5.737022209
14428,5.764018147
14429,5.690269457
14430,5.707803189
14431,6.255811898
14432,6.455521999
14433,5.681421092
14434,6.154463062
14435,6.338672001
14436,6.044877534
14437,5.656767822
14438,5.772674037
14439,6.419021673
14440,5.884181984
14441,6.529197749
14442,5.695313901
14443,15.82692838
14444,5.940147073
14445,5.750394151
14446,5.7761636
14447,6.197462613
14448,5.962342989
14449,5.757564758
14450,5.594088809
14451,5.561408478
14452,7.15937905
14453,5.735670971
14454,6.054409603
14455,5.702159097
14456,6.519821781
14457,5.73962922
14458,6.77336461
14459,5.871661124
14460,6.284755605
14461,5.58211034
14462,5.858413186
14463,5.682381694
14464,5.679063385
14465,5.74019686
14466,11.81498798
14467,6.810542949
14468,6.1296164
14469,6.349507178
14470,5.46374502
14471,5.625597185
14472,5.572751277
14473,6.63278111
14474,6.121036407
14475,7.621771176
14476,5.670192321
14477,5.829902059
14478,5.73353537
14479,7.272509924
14480,6.179733566
14481,5.648627373
14482,5.586200518
14483,5.836379055
14484,5.65027977
14485,6.497318727
14486,6.644145478
14487,5.706629662
14488,5.615199376
14489,5.984724465
14490,5.737568353
14491,6.023193392
14492,6.481950361
14493,6.150784433
14494,21.63808848
14495,25.07342227
14496,30.91557671
14497,12.04137731
14498,6.605832379
14499,8.242852376
14500,9.473038149
14501,11.35979239
14502,7.919548047
14503,8.594850991
14504,6.700313301
14505,6.937684633
14506,6.498609055
14507,6.630663797
14508,7.458690347
14509,7.374159965
14510,7.655662708
14511,6.948900213
14512,11.79940328
14513,15.89522824
14514,9.916822981
14515,5.469100629
14516,6.285259942
14517,20.31797126
14518,59.41709886
14519,6.67860975
14520,8.823492515
14521,8.190589018
14522,7.027042804
14523,17.76241665
14524,17.00887783
14525,10.86264743
14526,10.21517834
14527,12.63960312
14528,52.48330152
14529,47.02464142
14530,52.48330152
14531,6.516826245
14532,5.906777123
14533,6.271088123
14534,7.269388955
14535,6.169738035
14536,6.360118466
14537,6.113234773
14538,6.196550551
14539,11.59538881
14540,13.30367213
14541,8.300828447
14542,6.169857734
14543,6.306887913
14544,6.88954634
14545,10.50227358
14546,4.666339967
14547,6.645020149
14548,4.926151701
14549,11.08276066
14550,6.254645523
14551,9.461308632
14552,8.131109435
14553,8.197105831
14554,8.289572022
14555,19.04626539
14556,6.224958414
14557,8.27688053
14558,13.05481171
14559,12.43402722
14560,10.600448
14561,6.579653771
14562,13.21901753
14563,8.724306156
14564,20.13645186
14565,32.65101226
14566,13.01577703
14567,6.789486607
14568,10.07768853
14569,7.986529109
14570,6.183729413
14571,12.02113427
14572,8.740916051
14573,7.741519218
14574,6.530408473
14575,6.399526022
14576,6.322373464
14577,8.887430043
14578,8.294118184
14579,8.297679089
14580,8.810005795
14581,7.621002031
14582,7.704090916
14583,14.0057334
14584,6.392822267
14585,8.255588401
14586,8.598274189
14587,8.598274189
14588,8.253745128
14589,5.729712163
14590,10.21097683
14591,7.657964312
14592,10.93564641
14593,12.42260469
14594,11.51665155
14595,53.40929424
14596,6.380698379
14597,7.275480135
14598,22.73889738
14599,14.82886572
14600,8.871219281
14601,12.06113989
14602,9.687528696
14603,6.670789614
14604,6.706533031
14605,6.609287061
14606,7.347934052
14607,6.527325935
14608,6.278728902
14609,6.208159455
14610,14.44730469
14611,6.713811826
14612,6.002827439
14613,6.882337463
14614,7.651838736
14615,6.43806994
14616,6.243214635
14617,6.871856565
14618,9.012377923
14619,6.598780011
14620,6.771938319
14621,6.4484206
14622,6.8646442
14623,14.19783846
14624,8.17860669
14625,6.553526177
14626,9.668224321
14627,6.03348139
14628,24.9454986
14629,6.984005344
14630,5.872268463
14631,6.834804115
14632,18.71964977
14633,5.753593875
14634,7.669289976
14635,5.085716554
14636,7.580873208
14637,6.428433141
14638,5.962824141
14639,6.822829485
14640,13.12712252
14641,5.382793516
14642,8.562970754
14643,21.19015676
14644,6.35784443
14645,6.390164435
14646,34.73846102
14647,21.83539059
14648,5.85044795
14649,7.477473543
14650,5.886883223
14651,6.21150228
14652,6.177416724
14653,5.91816386
14654,5.640724125
14655,5.253017588
14656,5.330922969
14657,5.339714229
14658,17.35884758
14659,6.701955745
14660,6.253781992
14661,8.062614579
14662,9.979401105
14663,14.3281654
14664,7.081599368
14665,14.40064783
14666,6.757937978
14667,11.25457625
14668,6.874492882
14669,6.286063216
14670,6.7795789
14671,6.653505217
14672,7.319434735
14673,6.594979448
14674,6.901698208
